20
-0.2036173310888122	-0.4540126099699203	0.8673970369418105
-0.15363672133748257	-0.37752083879833637	0.9131006611514343
-0.18729098797570592	-0.2550970330697524	0.9485909908382102
-0.18627356248369625	-0.15004868610682617	0.9709119515754447
-0.1669002245878251	-0.06845394239470462	0.9834869765982623
-0.09142059721467316	-0.38363595513735504	0.9189000668236335
-0.08734033185973775	-0.32143567609482204	0.9427144007721214
-0.09549029918282378	-0.15311152596975264	0.9835137139939032
-0.08632290636772955	-0.03888522280486856	0.9953089501428856
-0.07916395606962319	0.03151255880151994	0.9962566923885829
0.08096797318511427	-0.37040414204756533	0.9250967881963933
0.10242897899919914	-0.29489810620743656	0.9498740052299736
0.08301866924943847	-0.16538401219507654	0.9824297471854836
0.08503767515326305	-0.03684509012739462	0.9954768813726786
0.06769918824144089	0.031496713721279226	0.9969789552362797
0.1676604077441322	-0.47953275436525516	0.8612110937658828
0.19013355735683618	-0.4316081223716539	0.8815105570968622
0.18910028678461469	-0.32958036172444466	0.9249218966126237
0.20644405538987282	-0.23064713110055285	0.9507445381285075
0.20542134820444558	-0.15107139329226693	0.9668716600220268
